-9,-7,-5,-3,-1,1,3,5,7,9,date,11
248643.8856,1141941.195,1194970.325,996567.4005,2337918.362,3837896.325,1561959.405,513625.7029,1008505.801,1800136.4,2015/9/22,0
214950.1708,1165687.481,1217142.276,995096.6457,2325261.673,3838811.464,1566117.278,512924.0426,1009016.26,1801107.51,2015/9/23,0
237811.9641,1076896.13,1282953.518,974233.3587,2345590.141,3837923.854,1569853.635,513721.4109,1008551.71,1802079.08,2015/9/24,0
226282.0352,1057071.706,1314418.731,965229.7608,2352961.213,3838541.943,1571961.249,516139.1095,1007463.174,1803645.88,2015/9/25,0
181233.6058,1090884.118,1326819.252,967398.526,2349758.207,3838292.472,1572560.253,517518.3786,1008122.419,1804802.57,2015/9/26,0
145486.4624,1118466.649,1335047.655,969359.3876,2348300.469,3839112.592,1573133.58,518668.1308,1006616.127,1806923.75,2015/9/27,0
247470.8609,1033536.462,1322973.798,971487.388,2341808.747,3839457.593,1574689.663,519117.8808,1003394.4,1810753.01,2015/9/28,0
265436.7223,1012278.268,1315997.507,973408.359,2346368.733,3842362.052,1577088.695,521397.3525,1002127.563,1812574.55,2015/9/29,0
234549.0945,1023449.777,1346804.869,953397.545,2356627.081,3843014.148,1577732.788,521802.8892,1001227.929,1814133.681,2015/9/30,0
234750.0835,1032546.403,1338747.059,948593.9079,2362101.216,3836324.222,1584769.434,522334.2347,1001443.041,1814855.201,2015/10/1,0
236022.8252,1027652.406,1332185.106,956308.6637,2364340.169,3834787.018,1589035.985,522294.5501,1001632.328,1815655.751,2015/10/2,0
204188.0242,1054889.168,1344855.365,952544.0583,2359261.631,3835709.97,1590528.778,523503.6659,994356.9303,1823702.211,2015/10/3,0
175255.1971,1085391.343,1337110.988,961723.5657,2356288.496,3837374.673,1590975.822,524520.5777,994406.8997,1824317.241,2015/10/4,0
273062.0569,997741.0525,1317914.3,973330.7684,2347642.526,3845564.841,1591827.937,524891.9126,992046.9278,1827167.481,2015/10/5,0
276970.8333,997472.162,1307970.262,979974.9874,2338379.812,3856478.391,1592034.196,524253.8639,992223.3431,1828981.951,2015/10/6,0
311391.9395,1007753.206,1287315.728,969185.9128,2321463.398,3856698.732,1597127.522,525284.9659,990694.3172,1831149.081,2015/10/7,0
248522.5521,1061643.38,1298199.261,971452.2828,2313429.379,3862250.818,1597880.243,525218.6215,990551.7335,1832416.531,2015/10/8,0
245135.7068,1054137.212,1296367.958,974162.9531,2317566.1,3866895.547,1600292.485,526556.5415,989817.2575,1833783.041,2015/10/9,0
182564.7328,1108484.917,1306003.408,975013.6577,2305038.355,3877871.854,1601776.864,527024.6292,989733.8237,1835202.561,2015/10/10,0
167926.9684,1120562.604,1258925.429,1025809.286,2306444.239,3874862.619,1603688.903,528565.2039,982363.2887,1843216.261,2015/10/11,0
236480.6645,1073196.229,1246967.924,1027643.924,2293940.119,3879204.358,1600186.448,531871.5434,981590.2316,1844833.361,2015/10/12,0
271107.4341,1050696.851,1228655.144,1031833.937,2298504.031,3878405.111,1599697.806,533498.1218,979798.0047,1847143.361,2015/10/13,0
290516.0772,1047086.019,1222715.807,1013448.024,2318612.26,3868963.848,1601235.273,532431.2335,980093.6499,1848037.611,2015/10/14,0
311946.2536,1055333.48,1195543.132,1015804.998,2315164.632,3867252.632,1604061.669,533095.5741,979219.8207,1849867.611,2015/10/15,0
292335.8839,1082444.335,1191198.017,1011710.542,2317908.017,3861634.057,1607868.563,534314.4199,979692.8869,1851783.081,2015/10/16,0
227469.9185,1155865.859,1188163.223,1005965.698,2319516.448,3860544.453,1609232.578,533224.1251,979500.9083,1854806.591,2015/10/17,0
186662.7513,1190561.231,1198862.991,1002298.188,2319771.528,3854177.22,1616839.595,532447.0498,978186.6568,1858107.591,2015/10/18,0
285465.8583,1100206.994,1193125.923,1004335.443,2320524.138,3845309.867,1622642.171,533126.014,976899.3224,1860404.071,2015/10/19,0
326246.2333,1083454.781,1176256.726,990784.084,2329020.71,3841576.35,1626151.136,533240.5546,975718.6176,1862790.609,2015/10/20,0
270408.7826,1161531.849,1165915.357,978830.7194,2331399.88,3837470.73,1631221.994,532844.0734,974849.3074,1864367.109,2015/10/21,0
258910.378,1182676.729,1159468.524,914977.3619,2397127.07,3825377.435,1640948.046,533010.6238,974154.1166,1865889.519,2015/10/22,0
291594.4921,1156759.759,1153835.48,912755.5196,2399831.582,3821439.298,1644804.706,534361.7935,973634.1344,1867248.039,2015/10/23,0
223669.0435,1218482.273,1132409.072,938723.2845,2402414.155,3818434.963,1648694.076,535177.6262,970039.5789,1871845.729,2015/10/24,0
248577.0543,1202687.327,1134204.847,930901.7372,2390922.873,3829332.98,1648619.643,535537.063,969167.8592,1873813.419,2015/10/25,0
287917.9131,1158848.344,1128878.443,944916.151,2391791.519,3750200.633,1725289.008,536224.2938,965069.0584,1878729.439,2015/10/26,0
326789.5338,1142345.353,1119744.774,935629.1236,2385074.894,3755403.571,1725517.175,532856.4508,967548.3383,1880630.589,2015/10/27,0
467168.0765,1161980.463,1115291.578,941463.4467,2224213.443,3755920.169,1727165.123,533032.5186,966052.6262,1882727.359,2015/10/28,0
384886.8908,1276092.256,1098698.148,931411.0923,2219388.351,3751327.836,1735723.411,533019.8547,963653.5027,1884588.459,2015/10/29,0
431977.3414,1300029.843,1081099.198,905048.8994,2194519.014,3750233.694,1738173.03,533592.0611,959336.5327,1889055.189,2015/10/30,0
310803.3899,1422263.257,1095210.052,907058.1935,2192802.39,3746051.284,1731205.617,531474.5679,959164.5021,1890706.549,2015/10/31,0
255879.2152,1493722.155,1097263.779,906855.2365,2186882.067,3746088.142,1721521.052,531702.1943,958393.5635,1892257.399,2015/11/1,0
364967.5641,1416647.004,1078592.497,889303.4617,2194860.725,3741359.205,1725528.104,532099.7357,956893.6057,1894137.899,2015/11/2,0
507321.8432,1349358.094,1050459.661,889331.2691,2165432.614,3727145.075,1725792.808,531317.741,955855.768,1896249.929,2015/11/3,0
559033.3377,1386828.884,1018161.637,875867.4606,2135725.528,3717426.002,1726856.048,529456.7222,954782.1541,1898002.029,2015/11/4,0
599580.3964,1383713.995,1012170.27,870005.2999,2116531.966,3702829.175,1738570.468,529201.1521,953144.3914,1900042.689,2015/11/5,0
340086.8087,1625148.491,1043970.238,866269.5686,2107334.714,3697585.582,1745091.721,529879.438,952898.3307,1901149.909,2015/11/6,0
279346.5447,1716294.171,1045898.958,862820.7703,2106874.412,3684887.406,1734061.514,529709.2409,940528.5456,1912793.239,2015/11/7,0
260784.2518,1742272.423,951192.2177,959279.1715,2105586.895,3661889.452,1751687.028,530287.0506,937784.5038,1915926.809,2015/11/8,0
401739.3359,1667837.121,908833.709,995278.3283,2041586.295,3649959.936,1770424.232,530556.7925,934021.8044,1920177.249,2015/11/9,0
406112.3829,1691306.352,902925.0195,989398.911,2035333.023,3633785.984,1779895.688,531026.8237,931042.1293,1923238.489,2015/11/10,0
364146.8656,1754015.054,897663.0274,987033.7224,2028153.334,3614036.609,1797357.459,531000.2366,930614.3655,1924244.129,2015/11/11,0
339505.946,1788836.792,894275.5909,980080.3803,2025639.298,3604792.154,1812695.798,530426.6496,930337.764,1925699.429,2015/11/12,0
298803.8662,1825795.807,915099.6538,985653.3121,2014387.021,3589541.661,1812634.593,537659.4226,928764.3271,1927950.139,2015/11/13,0
207569.117,1904951.3,939345.782,988126.4893,1995324.669,3572826.573,1834191.59,539093.1199,928730.6027,1929680.559,2015/11/14,0
225007.6902,1888263.994,944281.4969,991128.882,1988207.614,3555380,1851902.718,540197.1515,928531.5964,1930938.659,2015/11/15,0
312971.4979,1807632.37,935851.5719,995552.6,1987805.944,3539796.112,1863158.122,545116.7763,927294.449,1932985.359,2015/11/16,0
417213.9934,1767020.376,876077.1086,1003679.667,1979439.215,3521755.414,1880237.861,543452.3384,928521.7309,1934492.099,2015/11/17,0
286574.9668,1894027.967,863713.7818,1020482.587,1980766.731,3504701.959,1898077.192,543460.5692,928420.2885,1935488.759,2015/11/18,0
264541.9709,1903007.402,867228.4238,1039338.44,1971377.545,3481106.579,1924138.437,543956.5398,928425.3962,1935994.069,2015/11/19,0
233627.9876,1934207.152,867745.9174,1040821.333,1960599.184,3467448.493,1948465.81,545043.9065,928831.4396,1936498.579,2015/11/20,0
170956.6503,1993434.626,869445.0076,1048322.05,1953542.68,3460860.118,1960791.249,544562.5633,927771.7692,1937953.089,2015/11/21,0
159182.6968,2010124.337,868257.397,1051476.581,1952521.173,3441190.078,1978953.321,544079.119,927281.5498,1938873.549,2015/11/22,0
192175.0084,1973377.061,850482.6536,1074953.276,1955305.365,3382480.069,2033415.514,546771.6393,926262.886,1940791.329,2015/11/23,0
207269.7909,1963608.124,836674.8661,1089081.334,1953328.123,3368473.099,2046398.849,547185.3513,925822.2453,1942073.019,2015/11/24,0
236490.8065,1920300.118,832105.9769,1109366.962,1950514.369,3363385.908,2055573.296,546264.5294,926487.277,1943125.559,2015/11/25,0
271574.3128,1876114.835,841143.9416,1115937.588,1946717.261,3204380.77,2215018.725,547010.4118,925887.8877,1944229.069,2015/11/26,0
441066.6588,1709071.867,848597.9405,1115867.03,1941557.387,3182466.926,2235088.111,547362.7665,925293.8366,1944967.279,2015/11/27,0
220962.6349,1898500.41,881002.2077,1087058.075,1919288.998,3216511.58,2252958.573,547843.2664,924494.879,1946569.179,2015/11/28,0
240540.2721,1832014.79,921919.3621,1092473.363,1918142.758,3202906.047,2270990.618,547782.7963,924571.6473,1947573.149,2015/11/29,0
400901.9552,1674188.254,902460.8859,1103516.047,1926454.903,3194034.496,2278752.54,547608.0104,926792.0516,1948255.659,2015/11/30,0
368003.8231,1714289.261,897840.7355,1105785.758,1926260.654,3185045.307,2286118.269,548032.5606,926704.4943,1949058.939,2015/12/1,0
308410.3295,1769703.83,909902.3366,1106086.538,1920169.899,3177037.951,2295700.854,547759.5961,926132.4293,1950261.039,2015/12/2,0
336675.5118,1664023.416,982381.3339,1114700.276,1919966.239,3150383.598,2322070.782,547792.0588,925300.6586,1951420.929,2015/12/3,0
267376.5295,1655390.47,1068651.471,1110863.967,1907448.179,3149860.077,2302906.868,578190.1307,925175.7416,1952676.369,2015/12/4,0
274311.5432,1534677.96,1202010.651,1097506.285,1887279.043,3158087.569,2312130.65,578221.8873,925090.0746,1953599.139,2015/12/5,0
279318.4742,1524781.751,1234804.293,1091277.832,1860599.453,3151278.019,2327642.2,577428.9789,922955.4022,1956803.399,2015/12/6,0
293476.3355,1506883.316,1243306.617,1093976.198,1856538.155,3135219.623,2340909.727,579594.4459,922572.6362,1958087.749,2015/12/7,0
326938.584,1478561.167,1235167.757,1100052.795,1807637.16,3172111.503,2352912.057,580487.2515,921972.5088,1959099.019,2015/12/8,0
365628.3083,1461263.394,1272685.945,1078367.112,1776555.487,3157225.275,2366649.889,580304.7771,921170.5953,1959289.019,2015/12/9,0
330496.0648,1481401.606,1288067.359,1082293.718,1776602.86,3151837.579,2371258.674,580691.9642,922241.776,1959648.201,2015/12/10,0
370217.4911,1442487.846,1303792.679,1071168.333,1778565.075,3136360.857,2382408.149,580504.2158,921726.8704,1961308.285,2015/12/11,0
301697.1796,1511595.492,1316848.712,1066090.279,1771132.915,3126879.711,2393900.066,579677.3051,922779.398,1961988.745,2015/12/12,0
237269.5773,1568738.777,1336024.465,1059163.3,1768551.226,3116652.726,2404021.917,579227.9463,923295.2725,1963194.595,2015/12/13,0
343462.3553,1497489.778,1330146.866,1042716.814,1771768.405,3111440.365,2401637.876,583724.4309,914163.6676,1964464.245,2015/12/14,0
384133.4134,1475062.637,1323331.16,1039886.035,1765209.359,3108317.194,2405397.518,585123.7558,913874.4553,1965254.275,2015/12/15,0
375951.9911,1461778.219,1348669.373,1034652.713,1767272.567,3104975.947,2410759.154,586088.0755,913178.9076,1966337.855,2015/12/16,0
341593.965,1445607.59,1403200.979,1030528.574,1766675.383,3101111.689,2412709.935,592083.6102,912911.4027,1967116.675,2015/12/17,0
286005.5864,1502555.134,1408658.435,1008199.151,1777860.012,3091473.263,2390491.672,632086.8616,880563.0222,1999871.665,2015/12/18,0
287529.4497,1534049.362,1414258.155,1009549.113,1742534.435,3035537.401,2445112.978,632157.2572,880188.7464,2000772.905,2015/12/19,0
237490.7869,1591930.552,1413367.295,1000668.501,1738649.126,3033665.117,2456380.918,631294.685,880890.5064,2001477.315,2015/12/20,0
331547.4625,1513684.153,1400957.436,1000999.643,1735579.193,2962166.265,2530733.769,631298.0673,880216.2392,2002357.575,2015/12/21,0
313348.5208,1546504.1,1390201.912,998659.4257,1730983.348,2960625.443,2538107.775,630898.4165,880951.7858,2003009.075,2015/12/22,0
294780.2113,1579233.085,1391251.444,986559.6038,1731005.582,2952527.603,2546165.475,631687.3568,879539.5968,2004464.845,2015/12/23,0
282331.0041,1604495.779,1379041.601,991668.278,1669116.422,3006018.053,2552506.199,630937.2331,879457.0876,2005093.145,2015/12/24,0
225182.8894,1696185.022,1373268.274,988544.697,1647451.017,2925546.355,2631511.622,631243.0973,880347.2229,2005434.605,2015/12/25,0
227159.0597,1693074.824,1368237.456,995474.4861,1652373.142,2919040.979,2635947.447,630811.9558,880962.0677,2005908.385,2015/12/26,0
175020.8759,1730409.978,1387178.018,993940.05,1655714.638,2906403.254,2645357.054,632444.7324,880715.0866,2006931.115,2015/12/27,0
271417.1856,1635935.357,1386683.797,992066.591,1657424.042,2905255.682,2647729.02,632843.5064,880896.4904,2007638.131,2015/12/28,0
223100.6683,1688324.339,1378184.682,990935.0792,1665949.964,2894970.587,2657445.34,633951.6929,881045.6288,2007956.821,2015/12/29,0
199452.1267,1705469.722,1384241.997,991805.6274,1656459.229,2893585.51,2671491.872,634185.8991,880858.0175,2008439.801,2015/12/30,0
220746.4205,1598227.377,1457243.541,1004031.888,1660224.81,2884555.855,2680825.969,633610.7416,881316.4191,2008756.781,2015/12/31,0
128966.8065,1673390.786,1471168.749,998418.06,1670818.494,2883355.719,2680585.35,635396.2281,881420.6981,2009393.911,2016/1/1,0
120301.0608,1653274.554,1500928.223,999944.4594,1668315.926,2882349.242,2682708.36,637553.3848,880804.7915,2010359.801,2016/1/2,0
155637.9136,1612235.228,1516096.034,988811.1588,1673012.078,2878158.133,2685464.974,638489.474,881328.0086,2010931.801,2016/1/3,0
189907.7444,1538314.766,1558203.412,982836.3932,1678341.735,2871247.667,2677209.686,655337.9866,881584.6356,2011705.775,2016/1/4,0
250055.8048,1455097.848,1584705.775,983553.155,1674909.396,2864714.834,2683221.675,658341.4689,882063.0801,2011951.765,2016/1/5,0
221144.6025,1485921.846,1553741.135,1004453.018,1671931.152,2865692.132,2695560.576,659276.9704,882119.0539,2012299.315,2016/1/6,0
287167.256,1444179.462,1555612.385,1001896.879,1669759.617,2858890.609,2704362.616,658986.9956,862228.2672,2012730.715,2016/1/7,0
239425.7494,1477542.69,1597087.883,998465.0284,1566187.163,2940914.669,2705424.784,659656.1474,862090.442,2013345.245,2016/1/8,0
195282.6553,1483604.291,1636151.961,999003.4233,1564980.815,2940103.881,2707918.126,659346.3343,863424.5892,2014098.726,2016/1/9,0
203692.3987,1481332.394,1659919.2,950291.2187,1579234.959,2949844.423,2708997.635,656531.9246,863339.0929,2015106.556,2016/1/10,0
300179.4314,1390639.088,1663952.243,941817.2036,1581514.69,2937312.524,2720715.497,655745.534,864216.1945,2016447.396,2016/1/11,0
253767.8568,1452883.968,1647318.436,942119.708,1581892.71,2935876.033,2726096.005,655284.6976,862411.0215,2019139.366,2016/1/12,0
274420.701,1434491.129,1639056.534,963685.7784,1564439.25,2946415.102,2718440.377,656636.7903,862540.6717,2020363.469,2016/1/13,0
245033.8877,1434676.072,1669094.526,963580.5355,1542293.19,2943334.849,2741782.721,660693.1814,860586.2847,2022739.557,2016/1/14,0
319914.4697,1382646.173,1669935.337,957944.014,1517981.235,2933758.404,2758575.609,662893.2028,859984.8358,2023231.522,2016/1/15,0
269901.8894,1438308.873,1674097.064,957412.5788,1506077.812,2934197.623,2763720.55,663832.6322,857218.0286,2025647.752,2016/1/16,0
209366.3788,1499527.76,1678223.446,957602.4001,1499534.491,2934362.312,2766606.536,665463.0371,857272.8183,2026230.622,2016/1/17,0
284267.9038,1418185.109,1685969.012,960332.821,1496938.022,2935767.027,2766421.132,666618.9305,857199.8536,2026814.992,2016/1/18,0
273868.4522,1450294.482,1659881.349,967649.6775,1495497.027,2934940.833,2769152.59,665378.7447,857302.1045,2027874.542,2016/1/19,0
320839.5539,1406469.809,1657152.868,972185.748,1492465.608,2932793.466,2771775.308,665974.1313,857370.6489,2028612.663,2016/1/20,0
325302.081,1372326.271,1690522.466,976175.875,1485981.999,2932224.534,2774028.392,666062.4786,855807.132,2030633.574,2016/1/21,0
343262.3869,1405332.949,1696854.124,975396.0986,1479270.044,2914554.932,2733077.763,678782.602,854037.7779,2032896.124,2016/1/22,0
294136.9557,1467611,1714523.82,975762.7779,1482279.245,2887559.866,2730746.525,677369.1383,854448.1892,2033502.285,2016/1/23,0
252143.4405,1499835.306,1726844.381,976474.0568,1481813.271,2886365.911,2732091.29,677815.1133,854134.0495,2034697.985,2016/1/24,0
387305.7102,1431956.016,1670142.626,973589.1957,1482400.352,2882565.682,2732203.42,677106.7099,852811.2858,2036183.805,2016/1/25,0
316775.9044,1531561.942,1649182.056,982218.5053,1469656.286,2880074.602,2733258.469,677771.8751,853187.3259,2036577.835,2016/1/26,0
335264.8648,1517720.609,1651601.408,979109.2716,1465956.341,2871472.843,2744595.506,677914.9998,853336.5537,2037167.405,2016/1/27,0
367205.8997,1515236.926,1632679.152,977955.6553,1467701.965,2860950.404,2747851.371,676863.2997,850973.7047,2040371.425,2016/1/28,0
390539.4354,1556899.487,1540076.129,1009045.906,1462798.319,2860525.044,2753294.081,676201.766,851551.0448,2041083.593,2016/1/29,0
285242.7438,1703197.154,1520132.995,1003283.169,1448453.317,2857626.553,2758717.6,676744.098,848620.0991,2044672.073,2016/1/30,0
251122.5513,1759689.825,1494681.058,1017708.491,1413034.788,2883614.504,2759533.674,677941.5644,841155.1828,2052733.163,2016/1/31,0
439755.5517,1657765.315,1415926.253,1019716.301,1412798.222,2882021.65,2753544.875,679148.3263,840371.2954,2054192.013,2016/2/1,0
384671.4411,1737098.796,1337528.98,1074824.719,1410491.78,2880781.596,2757805.986,680679.7214,840790.2201,2055066.563,2016/2/2,0
346910.873,1780699.35,1284868.012,1125234.906,1400237.201,2889027.512,2758882.397,680339.8058,841973.1685,2056041.578,2016/2/3,0
361601.5817,1776283.245,1175019.439,1233945.473,1395529.155,2886073.863,2755808.447,684945.6597,841961.2901,2057246.648,2016/2/4,0
376179.8632,1749537.042,1165473.49,1266260.693,1388985.026,2802189.943,2835974.71,688952.3813,840224.8862,2059336.768,2016/2/5,0
284096.2743,1836567.857,1172239.174,1272542.581,1383896.434,2798264.08,2840901.23,689470.4537,838652.4503,2061484.268,2016/2/6,0
251621.1097,1871485.993,1179041.343,1171827.137,1479228.453,2791265.903,2844606.75,692141.0594,837438.6269,2063858.428,2016/2/7,0
292398.9892,1838850.197,1156444.316,1152827.618,1511016.678,2789125.677,2850455.996,693106.6815,836156.9193,2065831.728,2016/2/8,0
327406.8746,1781356.679,1171152.102,1167476.955,1510526.162,2785177.446,2849436.328,695840.316,831421.2641,2070820.678,2016/2/9,0
339666.4921,1748434.109,1193070.205,1175789.682,1500939.896,2785145.24,2853430.523,693183.3826,831803.3732,2073251.898,2016/2/10,0
342398.5834,1739116.962,1201790.604,1182143.55,1499940.291,2781585.057,2855236.026,694924.4334,828065.3872,2074313.908,2016/2/11,0
307799.2252,1760635.419,1205654.094,1192127.044,1502252.004,2777283.666,2859693.167,695413.7738,827638.863,2075292.546,2016/2/12,0
257347.681,1814044.163,1207355.655,1191403.956,1501959.23,2773800.895,2862283.025,695475.8132,827858.3297,2076161.056,2016/2/13,0
251878.0813,1807291.86,1226269.899,1190447.553,1493596.985,2777577.528,2862852.007,695537.8744,827509.0484,2078878.966,2016/2/14,0
365838.3326,1697048.008,1234182.549,1191441.054,1494769.924,2771487.841,2857457.041,694861.197,828608.5611,2079945.296,2016/2/15,0
377196.2745,1728723.822,1177716.36,1211857.378,1492999.878,2761807.387,2863013.45,697258.9068,827638.8375,2080877.509,2016/2/16,0
379170.4553,1736654.244,1190744.444,1183295.923,1498559.983,2756170.638,2871997.181,696761.9006,827482.0137,2082128.019,2016/2/17,0
311323.0168,1797982.547,1198536.943,1171970.753,1511230.087,2732575.497,2896215.659,696875.054,827646.7976,2082833.449,2016/2/18,0
319671.981,1789369.421,1220535.051,1160402.029,1507027.988,2730036.339,2894556.088,698696.8203,826422.9262,2084096.159,2016/2/19,0
277664.8093,1807581.286,1252485.224,1157154.198,1477014.704,2755565.32,2895554.08,700907.8181,825621.2129,2085016.149,2016/2/20,0
265715.316,1816229.285,1258492.008,1154356.708,1481784.271,2749918.609,2898819.075,700353.5248,825044.142,2087051.865,2016/2/21,0
310852.438,1731259.276,1302194.093,1134361.098,1500372.399,2745764.806,2901547.864,702180.8773,823730.7064,2088676.245,2016/2/22,0
323556.68,1704531.921,1320006.365,1122691.278,1509801.963,2746291.93,2900819.412,704018.8848,822830.8027,2089790.565,2016/2/23,0
328372.905,1672618.664,1353199.186,1105249.489,1529832.591,2736386.96,2904447.23,704418.4438,820081.4902,2092682.845,2016/2/24,0
300236.1816,1689591.241,1376106.197,1100388.055,1521935.549,2704277.149,2883368.112,762166.1838,819005.0888,2094091.045,2016/2/25,0
290437.8127,1682529.24,1384907.791,1109184.259,1524862.509,2700599.532,2875167.34,773869.4627,817412.9019,2095693.955,2016/2/26,0
245986.0166,1719263.846,1396087.4,1108147.408,1525081.811,2697073.01,2877766.047,775148.7546,817323.5626,2096461.945,2016/2/27,0
274878.5279,1678932.297,1420556.847,1098652.634,1528691.974,2695915.937,2874288.86,775456.0731,737250.298,2177066.355,2016/2/28,0
389457.3132,1596882.056,1429088.418,1062224.122,1529381.98,2683323.659,2882822.807,777409.371,736404.4485,2178020.626,2016/2/29,0
450119.9243,1619230.637,1328948.931,1148586.805,1530311.406,2617591.993,2881920.533,776442.5953,736236.9105,2179150.067,2016/3/1,0
349261.4557,1689548.391,1367704.083,1144831.647,1504784.418,2638847.902,2886219.413,777586.4705,733653.4149,2180027.607,2016/3/2,0
400727.857,1678522.571,1330554.112,1151032.037,1505790.196,2617527.855,2900939.557,777830.1097,732260.0706,2180655.437,2016/3/3,0
408067.5113,1687633.412,1318873.622,1152412.025,1500753.599,2602781.877,2916552.826,779561.7603,729520.5333,2183557.637,2016/3/4,0
434873.4243,1709484.847,1303704.614,1148498.464,1484759.457,2596862.516,2915950.279,782376.4305,721369.4552,2185585.317,2016/3/5,0
279648.1861,1825860.528,1351198.721,1147270.056,1476740.59,2599530.791,2915039.716,784668.3312,720647.1274,2186560.757,2016/3/6,0
401667.7589,1715127.652,1352328.671,1147548.442,1455875.608,2614388.311,2910954.591,785124.9003,719590.6127,2187883.257,2016/3/7,0
323548.7606,1807760.891,1346445.77,1144241.452,1436813.231,2631522.37,2905937.539,790980.3674,718843.1938,2188246.227,2016/3/8,0
320975.4725,1828443.952,1323587.627,1161644.325,1395232.255,2663257.387,2903703.324,793828.2698,718130.9821,2189736.207,2016/3/9,0
313190.2361,1874829.353,1270596.187,1178697.322,1377130.927,2684535.045,2898955.759,795228.7564,718962.8609,2190288.357,2016/3/10,0
355467.1589,1831460.682,1268397.723,1190152.275,1373375.815,2678935.655,2902472.007,796742.5825,718538.7918,2190872.112,2016/3/11,0
260189.2814,1910372.847,1288380.396,1193625.247,1369545.588,2673630.848,2903296.313,800440.4743,719294.6454,2191239.162,2016/3/12,0
228474.3178,1939960.269,1299312.806,1193943.613,1365420.624,2669878.11,2902815.225,802060.6035,719933.8732,2191540.362,2016/3/13,0
345676.2448,1835966.559,1284935.883,1202908.529,1365465.667,2564767.335,3005046.733,803337.3961,716919.3924,2192116.062,2016/3/14,0
323344.4939,1879263.297,1270392.751,1203925.132,1362311.47,2559336.394,3010441.436,803763.8304,715631.1667,2192754.832,2016/3/15,0
281089.2657,1909410.445,1290914.445,1208426.597,1355600.669,2552209.888,3012562.513,805389.6317,716324.1861,2193037.162,2016/3/16,0
318617.2131,1844184.588,1328977.852,1206460.934,1340732.963,2558260.353,3013779.189,807259.8933,716618.8359,2193597.982,2016/3/17,0
314329.9168,1821780.64,1361810.23,1204520.454,1334141.84,2559716.278,3015190.433,810229.9042,716182.8764,2193987.23,2016/3/18,0
223215.4956,1910133.914,1356031.938,1217974.881,1327167.494,2559810.035,3010508.283,818752.0186,717002.2609,2194693.48,2016/3/19,0
196283.3466,1914654.498,1377193.068,1222210.402,1329182.267,2530330.221,3035766.39,817827.2508,718884.9579,2196607.4,2016/3/20,0
290444.9255,1841290.659,1369127.925,1224004.159,1329170.651,2522313.955,3024499.043,825815.9719,718852.0208,2196895.491,2016/3/21,0
289671.5497,1851547.491,1360445.179,1231160.741,1329043.829,2520488.769,3018151.137,826606.5699,719811.0154,2199188.522,2016/3/22,0
293057.9423,1833559.53,1374151.433,1233152.133,1327373.141,2520966.301,3019013.797,828503.8938,720571.4669,2199490.162,2016/3/23,0
323184.6915,1824756.473,1355100.906,1234768.082,1313556.72,2528221.203,3018730.335,834239.4657,721180.1231,2199776.802,2016/3/24,0
334771.5186,1822859.229,1331511.333,1264866.472,1310032.37,2512464.961,3019895.366,838003.2531,722670.8983,2200089.402,2016/3/25,0
250346.9418,1947980.287,1288902.238,1270786.515,1308587.124,2508756.702,3020650.263,838926.5067,725591.7319,2200461.492,2016/3/26,0
357303.3853,1844023.465,1285092.59,1274313.184,1309739.278,2497028.09,3027072.422,842434.5241,726681.7138,2200826.152,2016/3/27,0
308898.7772,1887740.145,1293096.838,1279612.72,1308331.344,2491866.848,3022903.77,847592.7399,727185.4953,2201536.122,2016/3/28,0
378168.0589,1833708.301,1283901.023,1274833.662,1310255.959,2486721.652,3012560.966,863022.9227,727354.6624,2202162.592,2016/3/29,0
286606.8954,1928356.651,1291857.346,1272123.77,1307860.052,2476852.84,3011370.092,871188.2851,726920.8065,2203228.062,2016/3/30,0
274785.5279,1903507.197,1354336.076,1244129.49,1314632.787,2472999.102,3008015.053,876374.3622,707091.1326,2223594.072,2016/3/31,0
287036.2705,1881057.465,1371659.815,1240313.289,1305955.506,2481033.083,3002915.554,882939.1764,707538.3298,2222841.312,2016/4/1,0
201316.6701,1944696.313,1400791.657,1236177.735,1303964.107,2481772.932,2996319.835,890542.5431,708135.856,2223047.152,2016/4/2,0
199712.4165,1944397.113,1409547.564,1235644.858,1302678.635,2481243.298,2986384.888,898782.3521,706465.1235,2225458.552,2016/4/3,0
370650.1263,1706508.795,1474598.947,1239921.992,1303338.727,2479150.077,2984260.514,902882.0928,707510.0579,2225643.472,2016/4/4,0
298876.1172,1764023.075,1488838.283,1242386.369,1305520.294,2476244.544,2972560.018,914601.0233,709050.1464,2226239.932,2016/4/5,0
336298.4947,1751934.311,1472438.864,1217920.779,1325810.945,2473217.559,2970282.571,918391.2834,709222.5298,2226747.462,2016/4/6,0
391103.6907,1776226.879,1437589.888,1223553.872,1279109.477,2472586.829,2962928.246,925362.5388,710062.5269,2227215.852,2016/4/7,0
312268.3886,1851064.133,1441510.58,1227112.231,1277169.197,2472463.137,2953578.555,935489.7227,711007.5956,2227676.262,2016/4/8,0
218736.9408,1925506.652,1461337.064,1228987.94,1267654.836,2478018.474,2940723.603,953232.3361,711147.4324,2228044.522,2016/4/9,0
235616.8398,1871233.394,1521050.468,1237787.845,1248180.515,2469176.485,2933144.77,960179.9377,712546.8335,2228797.712,2016/4/10,0
275162.6456,1827637.183,1515583.597,1249745.828,1251925.42,2467605.401,2924147.446,968847.163,711487.0594,2229398.056,2016/4/11,0
